faculty_code,faculty_title,department_code,department_title,course_area_code,course_area_title,level,semester,course_code,course_title
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),400,3,ANS403,Animal Health
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),500,1,ANS511,Animal Breeding
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),500,1,ANS512,Foods and Feeding Stuff
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),500,1,ANS513,Reproductive Physiology of Farm Animal
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),500,1,ANS514,Non-ruminant Animal Production II
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),500,1,ANS515,Animal Products and Handling
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),500,2,ANS521,Monogastric Nutrition
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),500,2,ANS522,Ruminant Nutrition
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),500,2,ANS523,Food Process Technology
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),500,2,ANS524,Animal Health
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),500,2,ANS525,Pasture and Range Management
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),500,2,ANS526,Artificial Insemination In Farm Animals
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),500,2,ANS527,Ruminant Animal Production Animal II
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),500,3,ANS597,Animal Experimentation and Research Techniques
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),500,3,ANS598,Seminar
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),500,3,ANS599,Special Project
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,1,BIO101,General Biology I
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,2,BIO102,General Biology II
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,1,BIO107,General Biology Practical I
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,2,BIO108,General Biology Practical II
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,1,BOT111,Diversity of Plants
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,2,BOT122,Plant Form and Function
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),300,3,CED309,Center for Enterpreneurship Development
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,1,CHM101,General Chemistry I
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,2,CHM102,General Chemistry11
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,1,CHM107,General Practical Chemistry I
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,2,CHM108,General Practical Chemistry 11
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,1,CHM111,General Chemistry I
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,1,CHM113,Organic Chemistry I
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,2,CHM122,General Chemistry II
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,2,CHM124,Organic Chemistry II
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),200,1,CRS211,Principles of Crop Production
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),200,2,CRS221,"Crop Physiology, Anatomy and Taxomy"
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),300,1,CRS311,Arable Crop Production
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),300,2,CRS321,Permanent Fruit Crop Production
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),300,2,CRS322,Crop Protection
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),400,2,CRS401,Permanent Crop Production Techniques
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),400,2,CRS402,Arable Crop Production Techniques
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),400,2,CRS403,Horticultural Crop Production Technique
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),400,2,CRS404,Crop Protection Pest and Disease Control
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),200,1,CSC211,Computing Practice and Ethics
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),200,2,CSC220,Introduction to Data Processing
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),200,1,ENT211,Entrepreneurship and Innovation
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),200,1,FIS211,Introduction to Fisheries Resources of West Africa
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),300,1,FIS314,Aquaculture
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),200,2,FOW221,Introduction to Forestry and Wildlife
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),300,1,FOW311,Principles of Silviculture
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,1,GST111,Communication in English
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,1,GST112,Nigerian Peoples and Culture
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,2,GST121,Peace Studies and Conflicts Resolution
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,2,GST122,Nigerian People and Culture
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,2,GST123,History and Philosophy of Science and Technology
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),200,1,GST212,History and Philosophy of Science and Technology
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,1,MTH101,Elementary Mathematics I
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,2,MTH102,Elementary Mathematics II
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,1,MTH103,Elementary Mathematics III
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,2,MTH104,Elementary Mathematics IV
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,2,MTH123,"Vectors, Geometry and Statistics"
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,1,PHY101,General Physics I
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,2,PHY102,General Physics II
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,1,PHY103,General Physics III
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,1,PHY104,General Physics IV
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,1,PHY107,General Practical Physics I
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,2,PHY108,General Practical Physics II
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,1,PHY109,Practical Physics (1st & 2nd Semesters)
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,1,PHY111,"Mech, Thermal Phy & Properties of Matter"
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),100,1,PHY113,"Vibrations, Waves and Optics"
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),200,1,SOS211,Introduction to Soil Science
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),300,1,SOS311,Soil Pedology and Physics
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),300,2,SOS321,Soil Chemistry and Microbiology
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),400,3,SOS401,"Farm Survey, Design and Land use"
AGR,Faculty of Agriculture (AGR),ANS,Department of Animal Science (ANS),BAGANS,BACHELOR OF AGRICULTURE (ANIMAL SCIENCE),400,3,SOS402,"Soil Fertility, Soil and Water Management"
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),100,1,AEB111,Introductory Zoology
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),100,2,AEB122,Functional Zoology
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),200,2,AEE221,Introduction to Agricultural Ecomonics
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),300,1,AEE311,Introduction to Agricultural Extension and  Rural Sociology
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),300,1,AEE312,Introduction to Farm Management and Production Economics
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),300,2,AEE321,"Extension Teaching, Learning Process and Methods"
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),400,3,AEE401,Farm Records and Accounting Practices
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),400,3,AEE402,Farm Management Techniques
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),400,3,AEE403,Extension Practices
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),500,1,AEE515,Administration and Programme Planning in Extension
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),500,2,AEE521,Agribusiness Management and Finance
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),400,3,AGE401,Agricultural Products Storage and Processing
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),400,2,AGE402,Agricultural Engineering and Workshop
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),500,1,AGE511,Processing and Storage of Agricultural Products
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),100,1,AGG102,Introduction to Agriculture I
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),100,2,AGG112,Introduction to Agriculture II
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),200,1,AGR201,Principles of Agronomy
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),200,1,AGR202,"Introduction to Agricultural Economics, Extension and Rural Sociology"
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),200,2,AGR203,Introduction to Forest Resources and Wildlife Management
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),200,1,AGR204,Introduction to Animal Production
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),200,1,AGR205,Introduction to Fisheries and Aquaculture
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),200,1,AGR206,"Principles of Family and Consumer Sciences, Food Science and Technology"
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),200,1,AGR211,Introduction to Agriculture and Agroforestry
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),200,1,AGR211_B,Introduction to Statistics
AGR,Faculty of Agriculture (AGR),CRS,Department of Crop science (CRS),BAGCRS,BACHELOR OF AGRICULTURE (CROP SCIENCE),200,1,AGR212,Introduction to Statistics
